id_user,variant,new_active_listing,new_booked_listing,new_cancelled_listing,hrs_to_cohort
60524,treatment,0,0,0,35.15897048176261
10879,control,1,0,0,19.890459513921247
92737,control,1,0,0,6.237206642012692
37956,control,1,1,0,11.118073638488607
68743,control,1,1,1,9.831883498742112
97094,control,0,0,0,21.50087104691481
15737,treatment,0,0,0,32.62102963972162
16622,treatment,0,0,0,19.15717371871457
87307,control,1,0,0,20.999767150432078
53036,control,0,0,0,45.353842373716915
5788,treatment,1,0,0,17.55293471477823
81013,treatment,0,0,0,28.098480069668593
22387,control,1,0,0,43.02126116118411
6350,control,0,0,0,18.165080337793235
19192,control,0,0,0,2.3301284649010734
68699,treatment,1,1,0,17.933796821052375
3381,control,0,0,0,42.085152735412244
24277,control,1,0,0,35.99288386043758
29741,treatment,1,0,0,14.65358071407535
98734,control,0,0,0,37.6405656909354
41305,control,0,0,0,8.034484312814357
26429,treatment,1,0,0,25.736452210368046
47230,treatment,0,0,0,32.972319111472885
18639,control,0,0,0,7.4245025555534765
61661,treatment,1,0,0,38.33013764487915
86958,control,1,0,0,43.154304460828975
53756,treatment,0,0,0,23.576783493287145
17544,treatment,0,0,0,0.8116035961158311
11683,control,1,0,0,28.45044267387896
2769,treatment,0,0,0,16.455648564121102
54200,control,0,0,0,22.75918499444309
109410,control,0,0,0,17.319452515503166
13201,control,0,0,0,42.82606525623539
27330,control,1,0,0,17.79710348319634
11717,treatment,0,0,0,38.66321343656926
96620,treatment,0,0,0,17.51357491453328
11663,treatment,1,1,0,16.203126294514348
75231,treatment,0,0,0,10.641933874865973
32399,treatment,1,0,0,19.20861319756389
507,control,0,0,0,40.69972963845352
78239,control,1,0,0,29.932286755282725
76627,treatment,1,0,0,23.330539855667467
96407,control,0,0,0,33.412347134226536
14284,treatment,0,0,0,41.928326810154914
42375,treatment,0,0,0,1.8380917225051159
9063,control,0,0,0,24.07458179597902
49085,control,0,0,0,20.380205043429914
88992,treatment,1,1,0,22.910333481842045
30483,treatment,0,0,0,31.06031506658467
33301,treatment,1,0,0,20.306727405802636
33494,control,1,1,0,2.506299559756737
106049,treatment,0,0,0,21.004264923720136
60374,control,0,0,0,5.877816148394799
105427,control,1,0,0,16.99148640609963
57143,treatment,0,0,0,21.492924373908068
37367,control,0,0,0,36.851136173805266
47493,control,0,0,0,5.090461069776932
36652,treatment,0,0,0,0.6504402318948319
51822,treatment,1,0,0,40.734027927289254
81639,treatment,0,0,0,34.31115337338221
21803,treatment,0,0,0,34.231210301875784
37847,control,1,0,0,34.75622098976558
52925,control,1,0,0,42.1008290823653
7137,treatment,0,0,0,45.00618633453398
38833,treatment,0,0,0,18.061288872225006
42667,control,1,0,0,21.545327640076124
38301,treatment,0,0,0,16.81296511828882
57104,control,0,0,0,31.890194094018597
3843,control,0,0,0,3.8909853113349286
46057,treatment,0,0,0,40.60220998401424
79787,control,0,0,0,24.417028562858516
655,treatment,0,0,0,24.661776450555823
110200,control,1,0,0,29.579153949447875
31311,control,0,0,0,0.4003117038296725
39454,treatment,0,0,0,19.436432343332264
10938,control,1,0,0,29.77886759280084
23124,treatment,0,0,0,5.621483132808509
28465,control,0,0,0,0.16445065430344932
86699,control,0,0,0,17.42830900887953
68667,treatment,0,0,0,35.78373694774599
97515,treatment,0,0,0,21.81537258631695
53032,treatment,1,0,0,35.06501192284644
11578,treatment,0,0,0,13.868595199680367
58070,treatment,0,0,0,30.187327290567374
4661,control,1,0,0,12.50228749302879
41931,treatment,0,0,0,44.215089707678985
50066,treatment,1,0,0,44.83491326976397
20920,treatment,1,0,0,18.854907779089146
99956,treatment,1,0,0,34.31820864114107
39717,treatment,0,0,0,17.315150313699352
83454,treatment,0,0,0,5.776056803137937
6259,control,0,0,0,37.602683493195805
2305,control,1,0,0,16.477073930756738
84615,control,0,0,0,45.07802326755026
95481,treatment,0,0,0,2.2018405485362114
56028,treatment,1,1,0,24.353710454331203
66552,control,1,0,0,12.147905947706544
69102,control,1,0,0,44.997831277521726
81364,treatment,0,0,0,19.15939103754957
29170,treatment,1,1,0,29.330941515018484
61253,treatment,1,0,0,34.11080404695307
5778,control,1,0,0,19.17327314201036
54038,treatment,0,0,0,31.291523683943353
97814,treatment,0,0,0,11.600656674211042
103567,control,0,0,0,38.21237813134391
33361,control,1,0,0,0.7588573225209121
90093,treatment,1,1,0,4.894289286824306
47708,control,1,0,0,40.995300090834654
18384,treatment,0,0,0,39.106286630133695
40269,treatment,0,0,0,5.9083999094655
51079,treatment,0,0,0,43.07318096609395
80155,treatment,1,0,0,3.988439426311815
103459,treatment,0,0,0,4.337122332130428
76259,treatment,0,0,0,39.48433231575367
81442,treatment,0,0,0,3.264562725912518
55498,treatment,1,0,0,37.32334162911421
82934,control,0,0,0,13.924379897919279
98905,treatment,1,0,0,32.048770024641435
9763,control,0,0,0,46.436966843011305
83517,treatment,1,0,0,6.823089147094675
9316,treatment,1,1,0,4.384867401931437
87507,treatment,0,0,0,25.629564706816552
60814,treatment,1,0,0,28.629500849597164
56806,control,1,0,0,42.24213480997386
11214,treatment,1,0,0,3.524458781524892
14306,control,0,0,0,29.822478304026482
50077,treatment,0,0,0,41.304218014763066
47217,treatment,0,0,0,18.021518205926334
26368,treatment,1,1,0,35.119753729097006
71984,treatment,0,0,0,42.53300831227933
71341,treatment,1,0,0,24.263345254600374
63347,treatment,1,1,0,6.576387307278983
620,control,0,0,0,18.51375531830045
21370,treatment,1,0,0,4.934084810633873
105780,control,0,0,0,7.809103418726074
13619,control,0,0,0,17.597929741611168
20469,control,0,0,0,36.64559562646383
107471,treatment,0,0,0,15.502634781478932
83099,control,1,0,0,19.135341500029863
95508,control,0,0,0,31.801364690750205
97757,control,1,1,1,10.398736922071917
43683,treatment,0,0,0,23.83126348864743
91713,control,0,0,0,1.6712670024947025
20495,control,1,0,0,45.15919714234301
96502,treatment,0,0,0,15.155457380546263
63141,treatment,0,0,0,28.93862472907168
81665,control,0,0,0,21.783496109298056
40566,control,1,0,0,28.242935918146262
43747,control,0,0,0,5.341436355805354
5142,control,1,0,0,33.86932389077224
93009,control,1,0,0,33.32359954287856
67450,treatment,0,0,0,15.101725947129072
69813,control,1,0,0,44.41874916679335
42599,treatment,0,0,0,2.991548600925419
100123,treatment,0,0,0,32.3602774156377
65136,control,1,0,0,29.285909215565646
61438,treatment,0,0,0,17.822963263295428
27431,control,0,0,0,9.622992854994015
7800,treatment,0,0,0,37.69095147642516
61366,control,0,0,0,33.16542845326671
40329,control,0,0,0,26.78716352736653
101561,control,0,0,0,22.393416140972334
27104,control,1,0,0,33.01829650836471
99842,control,0,0,0,42.91956397681232
93676,control,0,0,0,42.17171302811569
27266,control,0,0,0,44.43476279088285
11520,control,0,0,0,5.925227146783602
94224,treatment,0,0,0,16.73845227163323
7325,treatment,0,0,0,17.049364117341586
532,treatment,1,1,0,36.53800888653492
31567,treatment,0,0,0,23.401096218961342
3356,control,1,0,0,33.78254175066605
62960,control,0,0,0,20.63612743558184
3520,control,0,0,0,3.7506886797906347
22695,control,0,0,0,1.4517210722792804
85186,control,0,0,0,12.562621388903423
79075,control,0,0,0,6.967130485086184
106649,control,0,0,0,23.966122138446618
71430,control,1,0,0,30.59910154991982
102639,control,1,0,0,43.576385283385804
4061,control,0,0,0,19.678310426824332
57628,treatment,1,1,0,12.576484001889064
49339,treatment,0,0,0,31.036907720024473
78407,treatment,0,0,0,34.64836917855458
52420,treatment,0,0,0,41.628186509573304
37269,treatment,0,0,0,35.73935922706714
79227,treatment,1,0,0,6.893331889278119
47319,treatment,0,0,0,25.451606566532668
31429,control,0,0,0,43.39631169098551
96904,treatment,0,0,0,7.966501900687812
44802,control,0,0,0,14.848522115586615
84574,treatment,0,0,0,12.018132065843497
78449,treatment,1,0,0,27.825473220490835
40884,control,0,0,0,12.412905050293595
87021,control,0,0,0,2.3271736817372672
23901,control,1,0,0,7.0873249358529185
376,control,0,0,0,35.854611208842144
54148,control,1,1,0,13.230921258892351
13841,control,0,0,0,45.0095405239106
87971,treatment,0,0,0,35.7980525638166
50849,treatment,0,0,0,21.520153475666387
101452,control,0,0,0,28.1915392534021
52284,control,0,0,0,31.1527996785614
100414,treatment,1,1,0,1.9789319467565134
87158,treatment,1,0,0,4.043910324966137
17201,treatment,0,0,0,15.689393119625374
63990,treatment,1,0,0,45.304527617965235
15488,treatment,1,0,0,39.95088811903035
27803,treatment,1,0,0,3.408591031622097
23290,control,0,0,0,0.775227868878833
89013,treatment,1,0,0,24.00418972367217
62404,control,1,0,0,21.107969799563516
26831,control,1,0,0,45.361893134279235
21003,control,0,0,0,19.89332425797347
67031,control,0,0,0,37.36164296572127
86167,control,1,0,0,13.221074461423337
40724,treatment,1,1,0,21.412815541885614
40776,treatment,1,0,0,26.60137827837203
53661,control,1,0,0,15.67408707796335
76772,treatment,0,0,0,7.362974350040606
38347,treatment,1,0,0,26.598320343323373
60404,control,1,0,0,0.2821434883931686
39125,treatment,0,0,0,4.77013361949185
94925,control,1,0,0,31.03612266260917
35152,treatment,0,0,0,40.274828198631006
42866,treatment,1,0,0,19.857779772527124
84902,control,1,0,0,3.6901598152107873
50882,treatment,0,0,0,15.530691477717477
52423,treatment,1,0,0,10.906509993744843
79830,control,0,0,0,30.13409418491763
23089,treatment,0,0,0,5.045549111947731
43380,treatment,1,0,0,19.07567992422797
76,treatment,1,0,0,45.50190788342707
26724,treatment,1,1,0,25.38066131566403
28257,control,1,0,0,12.648239725432875
56145,treatment,0,0,0,2.699494256721414
84263,treatment,1,0,0,29.86787498264901
22735,treatment,0,0,0,45.31761926287721
40012,treatment,1,0,0,35.80607445286706
42335,control,0,0,0,13.874059528724432
79709,control,1,1,0,31.136865498641964
27850,control,0,0,0,12.443739215689654
70875,control,1,0,0,32.09477911312723
92271,treatment,0,0,0,15.03897710888328
98348,treatment,1,0,0,44.36260913016225
65108,treatment,1,0,0,2.9086510970519734
20295,treatment,0,0,0,45.371842093723785
101501,control,0,0,0,27.1688958003967
6144,control,0,0,0,32.19713332061623
86731,treatment,0,0,0,16.32379014954386
109573,treatment,0,0,0,9.058890537415138
50208,treatment,0,0,0,37.74970476200641
46383,treatment,1,0,0,36.2083103593284
52390,control,0,0,0,6.020848557335575
16676,treatment,0,0,0,14.910082449573524
60737,control,1,0,0,12.682092882537859
92143,control,1,0,0,33.40138052619614
75830,control,0,0,0,8.2466779614836
43874,control,1,0,0,20.328271655664786
89662,control,1,0,0,25.652335693493313
41288,treatment,0,0,0,47.84803629652086
89822,control,1,0,0,36.02707776287316
34260,treatment,0,0,0,24.235550371864097
110931,control,1,0,0,37.826167717193805
69604,treatment,0,0,0,24.6847238076137
47065,treatment,0,0,0,34.34143176061729
20084,treatment,0,0,0,24.960894252748805
4698,control,1,0,0,45.254470126116864
101268,treatment,1,0,0,47.78637657703075
69953,treatment,1,0,0,29.57738242393429
19785,treatment,0,0,0,36.13047885934636
48216,control,0,0,0,8.471810403439603
5573,treatment,0,0,0,38.049536368456685
29534,control,1,0,0,20.963369767684004
5437,control,0,0,0,20.04210232492231
34725,control,0,0,0,42.39846734581854
60779,treatment,1,0,0,2.7949529952149694
86899,control,0,0,0,5.161669820766425
79771,control,1,0,0,3.2019148958204324
93566,control,0,0,0,28.363972685015426
101891,control,0,0,0,37.68690548884329
83319,control,0,0,0,0.0350365181808547
20815,control,0,0,0,26.806864048578078
8698,treatment,0,0,0,16.007566771106433
56799,control,0,0,0,26.800275182040696
100160,control,1,0,0,22.892649904066385
80168,control,0,0,0,27.37196543821245
44169,control,0,0,0,34.326980472341674
44923,treatment,1,1,0,16.793158731247246
94124,control,1,0,0,22.562100228648973
14388,treatment,0,0,0,3.549488956565269
91096,control,1,1,0,1.268629572007832
51448,control,0,0,0,32.809797695828955
6072,treatment,1,0,0,47.32204878023787
34032,control,0,0,0,9.153619939557165
4279,treatment,1,0,0,39.37063702672976
33091,treatment,0,0,0,43.30733634485479
63151,treatment,0,0,0,28.9463201088532
80184,treatment,0,0,0,2.6549531906801818
27565,treatment,1,0,0,12.774581661552332
68702,treatment,1,0,0,9.51505210201164
10703,control,1,0,0,46.673655695105985
57221,control,1,0,0,47.29545171863165
97919,treatment,0,0,0,10.355335404709523
34777,treatment,1,0,0,2.959731493594758
16213,control,0,0,0,43.39472494561495
71697,control,0,0,0,26.854345781947792
67002,treatment,1,1,0,12.22762131880034
6315,control,1,0,0,36.27344273073786
64979,control,0,0,0,23.44656084252208
104005,treatment,1,0,0,38.25310172636251
45967,treatment,1,0,0,19.038574761743675
1829,treatment,1,0,0,21.046417756043436
28693,treatment,0,0,0,22.07456369610641
95134,control,1,0,0,3.875938273647783
84166,treatment,1,0,0,35.89786237354345
17481,control,0,0,0,4.009652742342394
102762,control,1,0,0,40.275338771561586
49367,treatment,0,0,0,11.661628552495062
62758,control,1,0,0,27.79875146160392
64443,control,0,0,0,35.94604351410655
11708,control,1,0,0,40.01714862280011
96198,control,1,0,0,5.757342335701739
70495,treatment,0,0,0,21.279922710224564
50424,control,1,0,0,44.79577572744229
48036,treatment,1,0,0,12.020346490274695
81459,control,0,0,0,45.437810044397246
90466,treatment,0,0,0,20.366853103592504
68599,control,0,0,0,5.619131124040666
48348,treatment,0,0,0,46.86272748555443
91113,treatment,0,0,0,2.5988114519979977
76314,control,0,0,0,22.413576610492516
12716,treatment,0,0,0,37.10790737925862
27289,treatment,1,0,0,46.07967959607378
6488,treatment,0,0,0,16.628297986255458
82431,treatment,0,0,0,32.25856279259174
35639,control,0,0,0,19.877702039769332
66495,treatment,0,0,0,5.864656252732839
42095,control,0,0,0,0.5424366362257648
81872,control,0,0,0,34.331427555620095
25473,control,0,0,0,5.334769259138891
70064,treatment,1,1,0,39.632830267338775
100544,treatment,0,0,0,5.070923782590008
65802,treatment,1,0,0,13.187976406983195
3471,treatment,1,0,0,30.522694724261907
76142,treatment,1,0,0,26.538364596260035
30454,treatment,1,0,0,37.76272836928449
36595,treatment,1,0,0,29.033825801540694
95081,control,0,0,0,1.331609863830135
47532,treatment,0,0,0,30.129914754085313
40734,control,0,0,0,14.868802418262769
92006,treatment,0,0,0,18.45542696063683
87046,treatment,0,0,0,5.097478195181026
35528,control,1,0,0,29.20845504437894
10309,treatment,0,0,0,5.530627251606694
30695,control,1,0,0,3.508538517936463
75263,control,0,0,0,20.76397821255886
111266,treatment,1,0,0,21.903705552516854
80144,treatment,0,0,0,11.865138501724388
65414,control,1,0,0,13.922225535438002
50056,treatment,0,0,0,9.367893384678311
70275,treatment,1,1,0,10.516143681227057
99709,control,0,0,0,18.06834218228507
101648,treatment,1,0,0,17.115237747685843
86833,control,0,0,0,3.2724678523436723
11991,treatment,0,0,0,19.215761528194584
37984,control,0,0,0,21.854837358641625
91178,control,1,1,0,24.565976621418162
8470,control,0,0,0,33.02858627239737
84332,treatment,0,0,0,19.019344990248303
58294,treatment,0,0,0,41.95925447027437
40255,treatment,1,0,0,20.264099728545755
92448,control,1,0,0,12.889869176569489
68763,treatment,0,0,0,27.005584083550833
26885,control,1,0,0,11.995980586326624
105324,control,0,0,0,12.698175751380566
25382,control,0,0,0,23.41002131253929
15147,treatment,1,0,0,2.041559496918444
62476,treatment,1,0,0,17.814721966341164
98325,treatment,1,0,0,35.73169568850292
70313,treatment,0,0,0,21.911561723043803
93572,treatment,0,0,0,27.531274584974277
111265,control,0,0,0,8.242412821403382
51656,treatment,0,0,0,34.88772359390253
106416,treatment,0,0,0,13.66805451003723
34194,treatment,0,0,0,43.504283658484646
47917,treatment,0,0,0,7.723121819086229
85335,treatment,1,1,0,32.2480716425002
18564,treatment,0,0,0,46.66860394115026
44782,control,0,0,0,4.717660801809269
45422,control,1,0,0,1.528950008813748
33030,treatment,1,0,0,0.0482380672002438
53891,control,0,0,0,13.778988931452341
63799,control,1,0,0,5.272769505366497
46774,treatment,0,0,0,19.54161635545123
79497,control,1,0,0,40.70470253841584
94250,treatment,1,0,0,41.651196335692795
28159,treatment,0,0,0,8.781293838613921
34738,control,1,0,0,20.67184881156387
39797,control,0,0,0,6.726827469685349
32531,treatment,0,0,0,14.00908397686088
3328,control,0,0,0,1.5339163225676387
28015,treatment,0,0,0,9.255711662065329
69944,control,0,0,0,17.2428826886342
50554,treatment,0,0,0,0.46771315472167785
93236,treatment,0,0,0,16.214366957549878
6280,control,0,0,0,31.923071341947185
46226,treatment,1,0,0,46.4696412820198
90772,treatment,1,1,0,0.3665603099273671
90890,control,0,0,0,45.42209989394091
37356,treatment,1,0,0,0.5018829867103758
34565,treatment,1,0,0,26.129400173519883
66185,treatment,0,0,0,32.69096821325552
62617,treatment,0,0,0,36.498053230417455
24888,treatment,1,0,0,7.763543879752203
18614,control,0,0,0,17.715451972141327
41445,treatment,0,0,0,40.21252788140865
68852,control,0,0,0,4.614500464139745
30880,treatment,0,0,0,46.52103677235094
47717,control,0,0,0,39.34851671519563
73456,treatment,0,0,0,20.08274635190809
66985,treatment,1,0,0,43.38937775731461
44594,control,0,0,0,26.265509424630533
69723,control,0,0,0,25.169653553710802
71314,treatment,1,0,0,31.70004188021448
67419,control,1,0,0,18.854057839854566
107711,control,0,0,0,32.01826586137658
111230,control,1,0,0,20.313492411434968
54919,control,0,0,0,47.11576575574627
18808,treatment,1,0,0,47.98183519957487
32791,control,0,0,0,5.396488947325543
73840,treatment,0,0,0,44.001788119153474
78785,control,1,0,0,24.512803330757293
45357,control,1,0,0,36.86916509794879
61156,treatment,0,0,0,27.285108819064227
89801,treatment,0,0,0,9.325601017402697
66245,treatment,0,0,0,11.197240711896512
43216,treatment,0,0,0,31.841787437679546
93294,treatment,0,0,0,45.031104189322896
70447,control,0,0,0,10.818544822314681
77953,control,0,0,0,32.94586641527401
17019,treatment,0,0,0,37.25165294342558
51112,treatment,0,0,0,6.507924751605561
65977,treatment,1,0,0,22.409839871655898
12062,treatment,1,1,0,24.227696589930815
28690,control,1,0,0,20.671774251961786
